,malaria,Group,TMAP1,TMAP2,smiles
61,-1.780226233414382,5 (2231),0.4046339988708496,-0.20824408531188965,CO\C(=C/1\C(C2=C(CC(CC2=O)c3ccc(OC)c(OC)c3)N=C1C)c4ccc(Cl)cc4Cl)\O
62,-0.18505957534805828,1 (2858),-0.30474853515625,0.21499717235565186,Oc1ccc(cc1c2cccc(c2)C(F)(F)F)C(=O)N[C@@H](CC3CCCCC3)C(=O)NCCN4CCCCC4
63,0.015653692159442532,2 (1761),0.06477445363998413,-0.18566319346427917,O=C(NCC1CC1)C2CCN(CC2)C(c3ccccc3)c4nc5ccccc5s4
64,-1.8145655972000063,4 (1735),0.07335817813873291,0.49609339237213135,CCCCCSc1cc(O)c(cc1OC)C(CNC)C(C)C
65,-0.0845076100317139,1 (2858),-0.2546871304512024,0.3650386333465576,CC(=O)c1ccccc1OCCSc2nnc(Cc3cccs3)n2C4CCCCC4
66,0.22314355131420974,5 (2231),0.36838632822036743,-0.04122382402420044,[O-][N+](=O)c1cccc(c1)c2oc(\C=C\C(=O)Nc3nccs3)cc2
67,-0.1488695452663063,1 (2858),-0.1851365566253662,0.2512263059616089,Clc1ccc(NC(=O)c2ccc(CN3CCCN(Cc4ccsc4)CC3)cc2)cc1
68,0.02664193094642109,1 (2858),-0.24314823746681213,0.1760125756263733,CO[C@H]1Nc2cc(O)c(OC)cc2C(=O)N3C\C(=C/C)\C[C@@H]13
69,0.2110709700799406,1 (2858),-0.3989134132862091,0.29660922288894653,COC(\C=C\c1csc(n1)c2csc(n2)C(C)\C=C\C=C\C(C)C)C(C)\C(=C\C(=O)N)\OC
70,-0.18729389842051247,5 (2231),0.15603089332580566,-0.08655786514282227,OCCNc1nc(Nc2ccc(Br)cc2)nc3ccccc13
71,-0.202375887364746,3 (1414),0.06369471549987793,-0.09397247433662415,CC(C)N1CCC(CC1)N(Cc2ccc(cc2)c3ccc(cc3)C(F)(F)F)C(=O)CN4C(=CC(=O)c5ccccc45)SCc6cccc(F)c6F
72,0.22314355131420974,5 (2231),0.4932895302772522,0.08666527271270752,CCCCCC(=O)N(CCN(C)C)C(CC)C1=Nc2ccccc2C(=O)N1c3ccc(F)cc3
73,-1.0062367744218546,4 (1735),0.37475407123565674,0.3436152935028076,Cc1ccc(Oc2ccc(NC(=O)CNc3ccccc3N4CCCC4=O)cc2)cc1
74,-0.3634565269803304,4 (1735),0.14426541328430176,0.18160498142242432,O=C(N1CCc2cc3nccc(N4CCN5CCC[C@H]5C4)c3cc12)c6csc(n6)c7cccnc7
75,-0.2187745393616024,3 (1414),-0.12458786368370056,-0.1476649045944214,COc1cc(OC)cc(C=CC(=O)N2CCC(CN3CCC(CC3)c4c[nH]c5ccccc45)CC2)c1
76,-0.6221253174027938,5 (2231),0.26054292917251587,0.25088202953338623,CC1(C)[C@H]2CC[C@@H](CNc3nc(NCCc4c[nH]cn4)nc(Nc5ccc6OCOc6c5)n3)[C@@H]1C2
77,0.5900064216404319,3 (1414),-0.13969948887825012,-0.19489306211471558,CSc1nccc(n1)c2cc(F)cc3CC(CNC(=O)C4CC(=O)c5ccccc45)Oc23
78,0.015385039992143947,1 (2858),-0.139640212059021,0.1984473466873169,CN1CCCN(Cc2ccc(cc2)c3ccc(NC(=O)c4ccc(cc4)C#N)cc3)CC1
79,2.70805020110221,2 (1761),0.11878639459609985,-0.3928403854370117,CC(Sc1ccc(Cl)cc1)C(=O)Nc2ccc(Br)cc2F
80,0.806386576166456,3 (1414),-0.020695596933364868,0.0180051326751709,CCCC(=O)NC(c1ccc(Cl)cc1Cl)c2ccc3cccnc3c2O
81,-0.09098272217037356,2 (1761),-0.009186387062072754,-0.27867406606674194,CN(C)CCNC(=O)c1ccc(cc1)c2cnc3ccc(NCc4ccc(Cl)c(Cl)c4)nn23
82,-0.06340482481416729,1 (2858),-0.46799224615097046,0.15397441387176514,CC1CN(Cc2c(O)ccc3C(=O)C(=C(Oc23)C(F)(F)F)Oc4cc(C)cc(C)c4)CC(C)O1
83,-0.04395188752918283,5 (2231),0.25195908546447754,0.2100011110305786,CN1C(=O)NC2=C(N(C)C(=O)N2C)C1=O
84,-0.6830765123931467,3 (1414),0.003944873809814453,0.1324371099472046,COc1cccc(c1)C(=O)N2CCOC(CCN3CCC(CC3)c4ccccc4)(C2)c5ccc(Cl)c(Cl)c5
85,-0.3587572762027606,3 (1414),0.07319706678390503,0.023678123950958252,COc1ccc2nccc([C@@H](O)CN3CCC(CC3)NCc4cc5c(F)ccc(F)c5[nH]4)c2n1
86,-0.2319426336957784,5 (2231),0.3750292658805847,-0.01665148138999939,Cc1ccc2nc(C)cc(NN=Cc3ccc(cc3)[N+](=O)[O-])c2c1
87,-1.995308628160764,5 (2231),0.211104154586792,0.19997155666351318,COc1ccc(Nc2ncc(C#N)c(Nc3ccccc3C(=O)N)n2)cc1N4CCN(C)CC4
88,-0.23332349026279925,3 (1414),0.013703227043151855,0.08211439847946167,COc1ccc(NC(=O)NC2CCN(CCCOc3ccnc4cc(Cl)ccc34)C2)cc1OC
89,-0.6336722414931732,3 (1414),0.019977807998657227,-0.05466678738594055,CCN(CC)CCN1C(C2=C(Oc3ccc(F)cc3C2=O)C1=O)c4cccc(Cl)c4
90,-1.2662028808620702,4 (1735),0.15737593173980713,0.4142339825630188,Cc1ccccc1Cc2c(C)nc3c(C#N)c(C)nn3c2C
91,-1.4034662537549452,3 (1414),-0.07113498449325562,-0.11050796508789062,Clc1ccc(\C=C\C(=O)NCCCCCN2CCC(CC2)c3c[nH]c4c(cccc34)c5ccccc5)cc1Cl
92,-0.03666398437159147,3 (1414),-0.12018316984176636,-0.09858915209770203,O=C(C1CCC(CN2C(=S)Nc3ccccc3C2=O)CC1)N4CCC(=CC4)c5ccccc5
93,0.15043973908174613,1 (2858),-0.3017803430557251,0.08802962303161621,CC12CCC(CN(CC(O)Cn3c4ccccc4c5cc(I)ccc35)C1)C2(C)C
94,1.9329696377795784,2 (1761),-0.029500633478164673,-0.46388110518455505,Oc1ccc(NC(=O)c2cccc(c2)S(=O)(=O)N3CCCCC3)cc1
95,-0.2028228633816768,2 (1761),-0.06832289695739746,-0.27376052737236023,CN1CCC(CC1)C(=O)Nc2ccc(cc2)c3ccc(s3)c4nc5ccccc5[nH]4
96,-0.3581045367483269,1 (2858),-0.13872608542442322,0.4333418011665344,Cc1ccn2c(NC(C)(C)CC(C)(C)C)c(nc2c1)c3ccccc3OC(=O)C(C)(C)CCl
97,-0.14371300635865727,4 (1735),0.34311771392822266,0.2925460934638977,CCCC(C)Nc1nc(C)cc(N[C@@H](CC(C)C)C(=O)Nc2ccc(OC)cc2)n1
98,-0.2742923627188765,5 (2231),0.4089115262031555,-0.15799856185913086,CN(C)[C@H]1[C@@H]2C[C@@H]3Cc4c(ccc(O)c4C(=C3C(=O)[C@]2(O)C(=C(C(=O)N)C1=O)O)O)C#Cc5ccccn5
99,0.22314355131420974,4 (1735),0.09709513187408447,0.3123534917831421,CC(=O)Nc1ccc2nc(C)sc2c1
100,0.04448426708603454,3 (1414),0.02536904811859131,0.08114594221115112,COc1ccc(cc1OC)S(=O)(=O)NC2CCN(CCCOc3ccnc4cc(Cl)ccc34)C2
101,-5.744604469176456,4 (1735),0.25582176446914673,0.43530261516571045,CC1(C)N=C(N)N=C(N)N1OCCCOc2cccc(Cl)c2
102,0.41476353410828976,1 (2858),-0.3276998996734619,-0.0785844624042511,Oc1ccc(C[C@H](NC(=O)Nc2ccc(Oc3ccccc3)cc2)C(=O)NC4CCN(Cc5ccc(O)c(c5)[N+](=O)[O-])C4)cc1
103,-1.770028848764544,4 (1735),0.14235788583755493,0.17790639400482178,Clc1ccc(cc1)c2oc(cc2)C(=O)N3CCc4cc5nccc(N6CCN7CCC[C@H]7C6)c5cc34
104,-0.3429134801612267,2 (1761),-0.1810247302055359,-0.3395995795726776,Nc1cccc(CNCc2ccc(cc2)c3cccc(c3)c4nc5ccccc5[nH]4)c1
105,-2.330984567515744,1 (2858),-0.11531642079353333,0.32619529962539673,[O-][N+](=O)c1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=S)NCCc3ccccc3
106,-2.096384262410148,5 (2231),0.27697402238845825,0.23492896556854248,CN(C)CCCNc1cc(nc2ccccc12)c3ccccc3
107,2.4141264677269527,1 (2858),-0.22480276226997375,0.35386085510253906,CCOc1ccc(cc1)N2N=C(C(=O)NCCCN(C)Cc3ccccc3)c4ccccc4C2=O
108,-0.6562309996485748,2 (1761),-0.0006040632724761963,-0.41319337487220764,Clc1cccc(c1)C23N=C(Nc4nc5ccccc5[nH]4)NC2(NC(=N3)Nc6nc7ccccc7[nH]6)c8ccccc8
109,-0.3062137943304873,2 (1761),0.00709843635559082,-0.23130711913108826,Fc1cc(ccc1c2nc3cc(Cl)c(Cl)cc3[nH]2)C(=O)NC4CCN(Cc5ccccc5)CC4
110,-0.16665022449838934,1 (2858),-0.2972160577774048,-0.027787894010543823,CC(C)(C)c1ccc(cc1)S(=O)(=O)Nc2ccccc2CN3N=C(C=CC3=O)N4CCNCC4
111,-1.5602555727945695,1 (2858),-0.39562925696372986,-0.0013740360736846924,CCCNCc1ccc(nc1)c2ccc(CN(C3CC3)C(=O)c4nn(nc4C)c5ccccc5)cc2
112,-0.5014276153817963,3 (1414),0.043267667293548584,0.02060067653656006,CC1CN(C[C@@H](O)C2CCN(CC2)c3cc(ccn3)C#N)CCC14CNc5cc(C)ccc45
113,-0.07029518377044629,2 (1761),-0.039413005113601685,-0.4794135093688965,CCc1ccc(cc1)c2oc3ccc(NC(=O)c4cc(cc(c4)[N+](=O)[O-])[N+](=O)[O-])cc3n2
114,-0.3516992930456501,4 (1735),0.13996416330337524,0.24255496263504028,NC(=N)Nc1nc(cs1)c2cccc(NC(=O)NCc3ccc(OC(F)(F)F)cc3)c2
115,-0.2730158899482621,4 (1735),0.24149006605148315,0.37447649240493774,CCOc1cc(Cc2cnc(N)nc2N)cc(OCC)c1n3cccc3
116,-0.2641250832994729,4 (1735),-0.04197630286216736,0.4328998327255249,Cc1cc(C)c2cc(CNCCCNc3nc4ccccc4[nH]3)[nH]c2c1
117,-3.9123148980246456,4 (1735),0.2533385753631592,0.43462812900543213,CCC(C)c1cccc(C(C)CC)c1OCCCON2C(=NC(=NC2(C)C)N)N
118,-0.18725862046102146,1 (2858),-0.4306982755661011,-0.016059696674346924,CC[C@H](C)CNC(=O)c1cncc(c1)c2ccc(CNC3Cc4ccccc4C3)cc2
119,-1.1902911267817895,3 (1414),-0.17738649249076843,-0.20087262988090515,CCN(C1C(O)C(C)(C)Oc2ccc(cc12)C#N)C(=O)NC
120,-0.6186528106388853,1 (2858),-0.27637752890586853,0.16282284259796143,CCCN(CCC)CCCNc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccc(C)c(F)c2
121,-2.731447208851117,3 (1414),-0.002076089382171631,0.1224222183227539,COc1cc(NC(=O)N2CCOC(CCN3CCC(CC3)c4ccccc4)(C2)c5ccc(Cl)c(Cl)c5)cc(OC)c1OC
122,-1.557005949575623,5 (2231),0.2235899567604065,0.16560053825378418,COc1ccc2OC(=C(C#N)C(=O)c2c1)O
123,0.11637506181513214,1 (2858),-0.32497894763946533,-0.1281319558620453,COc1ccc2nc(Nc3nc(cs3)c4ccccn4)sc2c1
124,-0.21443161071218814,3 (1414),0.037597596645355225,-0.13192135095596313,CC(=O)Nc1ccc2NC(=O)[C@H](Cc3ccc(O)cc3)N(C(C4CCCCC4)C(=O)NCc5ccccc5)C(=O)c2c1
125,-0.15869340205006752,1 (2858),-0.32643240690231323,0.12133646011352539,Cc1cc2nc(c3cc(Br)ccc3O)c(nc2cc1C)c4cc(Br)ccc4O
126,0.31342620736458,4 (1735),0.07537609338760376,0.23051804304122925,COc1ccc(NC(=O)\C=C\c2ccc(cc2)c3ccc(cc3)c4noc(C)n4)cc1OCCN(C)C
127,0.08781959346135641,1 (2858),-0.4119868278503418,-0.020737409591674805,C(Cc1cccnc1)NCc2ccc(cc2)c3ccc(CNC4Cc5ccccc5C4)cc3
128,-2.17997210480475,4 (1735),0.1792445182800293,0.44280415773391724,CC(C)(C)c1ccc(cc1)c2cc3c(ccc4nc(N)nc(N)c34)[nH]2
129,0.12951571996779326,2 (1761),0.09944814443588257,-0.23379838466644287,CSc1ccc(CN2CCC(CNC(=O)c3cc(cs3)c4ccccc4F)C2)cc1
130,-1.3882963637905636,5 (2231),0.14345169067382812,-0.12100967764854431,CCOc1ccc(cc1)C2N(C)c3ccccc3N2C
131,-0.7614260213132397,5 (2231),0.4384682774543762,0.002172410488128662,COc1ccc2N(C(=O)CSc3oc(nn3)c4ccc(C)cc4)C(C)(C)C=C(C)c2c1
132,2.191653532286764,1 (2858),-0.312439501285553,0.2557560205459595,Cc1nnc(SCC(=O)NCc2occc2)n1c3ccc(F)cc3
133,0.5463857991645416,1 (2858),-0.1815471351146698,0.11701977252960205,FC(F)C(F)(F)COS(=O)(=O)c1ccc(NC(=O)CCl)cc1
134,-0.4807450288793205,5 (2231),0.2623280882835388,-0.26949256658554077,COc1cccc2cc(oc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCc3ccccc3)\C=N\N4C(=O)CN(Cc5ccccc5)C4=O
135,-0.17355255313604545,3 (1414),-0.10962581634521484,-0.05139714479446411,NC(=O)COc1cccc2CN(CCN3CCC(CC3)NC(=O)c4ccc(cc4)c5ccc(Cl)cc5)CCc12
136,2.0898991695786706,4 (1735),0.2822713851928711,0.46471816301345825,COc1ccc(cc1)C2C(C#N)C(=Nc3ncnn23)C(C)(C)C
137,-0.22768776186719186,1 (2858),-0.4789239168167114,0.011854588985443115,CC(C)CCCC(C)(C)NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c2cccc(CCC3CC3)c2
138,-0.0364034612567435,1 (2858),-0.4062410295009613,0.09826475381851196,CCCCCC(C)C(C)c1cc(O)c2c(OC(C)(C)CC2(O)c3ccnn3C)c1
139,-0.663692935240596,1 (2858),-0.1384737491607666,0.20337718725204468,CN1CCN(CC1)c2cc3N(CCc3cc2Cl)C(=O)Nc4ccc(NC(=O)c5ccc(cc5)C(F)(F)F)cc4
140,-0.8249466087582685,3 (1414),-0.11213845014572144,-0.03217095136642456,OCCn1cc(C2CCN(CCN3CCC(CNC(=O)c4ccc(cc4)c5ccc(cc5)C(F)(F)F)CC3)CC2)c6ccccc16
141,0.4627791088808754,1 (2858),-0.1480785310268402,0.45683735609054565,Cc1nc2ccccn2c1C3(O)C(=O)Nc4c(Cl)cc(Cl)cc34
142,-3.86853688285062,4 (1735),0.23002731800079346,0.47783851623535156,Cc1cc(ccc1Cl)N2C(=NC(=NC2(C)C)N)N
143,0.23196758318023916,2 (1761),-0.104885995388031,-0.17605069279670715,Cc1ccccc1C2CCN(CC2)C3CCC(CC3)NC(=O)\C=C\c4c(F)ccc(F)c4F
144,0.2742168214982103,2 (1761),0.22432678937911987,-0.31489822268486023,CC(C)CN1C(C(C(=O)Nc2ccc(C)cn2)c3ccccc3C1=O)c4cccs4
145,-0.17088483572071614,1 (2858),-0.2499845325946808,0.15771442651748657,CN1CCC(CC1)N2CCC(CC2)Oc3cccc(c3)C(=O)NCCCC4CCCC4
146,-0.08052164926441868,5 (2231),0.4245070219039917,-0.1823694407939911,CCO\C(=C\1/C(C2=C(CC(C)(C)CC2=O)N=C1C)c3ccc(Cl)cc3)\O
147,-0.3904985676163963,3 (1414),0.027936935424804688,-0.017989635467529297,OC(CN1C(=N)N(Cc2ccc(Cl)cc2)c3ccccc13)c4ccc(Cl)c(Cl)c4
148,-2.1476658485882214,2 (1761),-0.02505737543106079,-0.4093509614467621,COc1cccc(NC(=O)Nc2cc(cc3C(=O)NCc23)c4ccc5[nH]ncc5c4)c1
149,2.70805020110221,5 (2231),0.3256349563598633,-0.049024492502212524,Cc1ccc(cc1)S(=O)(=O)NCC(N2CCN(CC2)c3ccccc3F)c4cccnc4
150,0.22314355131420974,5 (2231),0.27050983905792236,0.10401338338851929,CCOc1ccc2nc(C)c(CN(C)Cc3ccccc3)c(O)c2c1
151,-0.2010171823706968,5 (2231),0.19776612520217896,-0.14214879274368286,Cc1cc(c2ccc(Cl)cc2)c3c(N)c(sc3n1)C(=O)Nc4ccc(F)cc4
152,-1.824480676405153,3 (1414),0.06650680303573608,-0.09409186244010925,CN1CCC(CC1)N(Cc2ccc(cc2)c3ccc(cc3)C(F)(F)F)C(=O)CN4C(=CC(=O)C5=C4CCC5)SCc6cccc(F)c6F
153,-0.03519696242696898,1 (2858),-0.31202417612075806,-0.07351472973823547,CC(C)CC1N(CCc2c1[nH]c3ccccc23)C(=O)CCc4ccccc4
154,-2.0439248414590905,5 (2231),0.2657044529914856,0.10109692811965942,CCCCN(C)CC#Cc1ccc2nc(C)c(Cl)c(O)c2c1
155,-1.7830125671554085,4 (1735),0.07080626487731934,0.44767189025878906,COc1c(CCNCCCCNCCc2cc(Cl)c3ccccc3c2OC)cc(Cl)c4ccccc14
