,BBBP,Group,TMAP1,TMAP2,smiles
60,1.0,2 (365),-0.028992772102355957,-0.17117342352867126,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C=O)[C@H]7[C@](O)([C@H](OC(C)=O)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1
61,1.0,1 (491),-0.46979638934135437,-0.293648362159729,CCC(NC(=O)c1c(c(nc2c1cccc2)c1ccccc1)C)c1ccccc1
62,1.0,1 (491),-0.29473868012428284,-0.3472127616405487,ClC1=CC=CC(OC2CCN(CCC3CCCN3S(C4=CC(N([H])C=C5)=C5C=C4)(=O)=O)CC2)=C1
63,1.0,4 (413),0.079434335231781,-0.30815887451171875,CN(C)Cc1ccnc(c2cccc(NC3C([N+]([O-])=O)=CC=N3)c2)c1
64,1.0,2 (365),-0.11189675331115723,-0.044785380363464355,CNCCCC12CCC(c3ccccc13)c4ccccc24
65,1.0,5 (288),0.18685030937194824,-0.3319327235221863,N1(Cc2cc(OCCCNc3nccs3)ccc2)CCCCC1
66,0.0,3 (482),0.07556957006454468,0.051705896854400635,OC(C)(C)c1onc(c2ncn3c2CN(C)C(c4c3cccc4Cl)=O)n1
67,1.0,4 (413),0.31418830156326294,0.1311953067779541,[Na+].CO\N=C(C(=O)N[C@@H]1[C@@H]2SCC(=C(N2C1=O)C([O-])=O)COC(C)=O)\c3csc(N)n3
68,1.0,2 (365),-0.13647660613059998,0.04644513130187988,C1=CC=C2C(=C1)C3C(O3)C4=CC=CC=C4N2C(=O)N
69,1.0,1 (491),-0.36969631910324097,-0.15647268295288086,C1CCCCC1
70,1.0,4 (413),0.08001214265823364,-0.25248658657073975,Cc1csc(n1)N=C(N)N
71,1.0,5 (288),0.4900626540184021,-0.326445996761322,CCCN(CCc1c2c(c(cc1)O)NC(=O)C2)CCC
72,1.0,1 (491),-0.34400126338005066,-0.0356748104095459,Clc1cc2c(Oc3ccccc3C3CN(CC32)C)cc1
73,0.0,4 (413),0.07264113426208496,-0.31010279059410095,CN(C)Cc1oc(CSCCNC2C([N+]([O-])=O)=CC=N2)cc1
74,1.0,4 (413),0.31293433904647827,0.06810516119003296,CO/N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)COC(N)=O)/c3occc3
75,1.0,5 (288),0.16553670167922974,-0.327572226524353,N1(Cc2cc(OCCCNc3oc4ccccc4n3)ccc2)CCCCC1
76,1.0,3 (482),0.06722939014434814,0.1964070200920105,OC12c3c(Oc4c(C)cccc4C2CN(CC1)C)cccc3
77,1.0,4 (413),0.06986558437347412,-0.29693692922592163,[O-][N+](C1=CC=NC1NCCSCc2ccccn2)=O
78,1.0,4 (413),0.0748450756072998,-0.06517118215560913,c12c(nc([nH]1)NC(OC)=O)cc(SCCC)cc2
79,0.0,4 (413),0.06389373540878296,-0.24788987636566162,c1cccn2c1nc(c2)CCN
80,1.0,5 (288),0.12756794691085815,-0.5,Cc1ncc(n1CC(O)CCl)[N+]([O-])=O
81,1.0,5 (288),0.4964876174926758,-0.3292221426963806,CCCN(CCc1c2c(ccc1)NC(=O)C2)CCC
82,1.0,1 (491),-0.33374226093292236,-0.03703653812408447,Clc1cc2c(Oc3ccccc3C3CNCC32)cc1
83,1.0,2 (365),-0.27568432688713074,0.17967700958251953,CN(CCC=C1c2ccccc2CCc2ccccc12)C
84,1.0,4 (413),0.312930703163147,0.09715008735656738,CO/N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)CSC3=NC(=O)C(=O)NN3C)/c4csc(N)n4
85,1.0,5 (288),0.17959541082382202,-0.3295612931251526,N1(Cc2cccc(OCCCNc3ccccn3)c2)CCCCC1
86,1.0,3 (482),0.061979472637176514,0.1973016858100891,OC12c3c(Oc4c(C)cccc4C2CNCC1)cccc3
87,1.0,4 (413),0.07469189167022705,-0.2986936569213867,[O-][N+](C1=CC=NC1NCCSCc2ncccc2Br)=O
88,1.0,1 (491),-0.4759766459465027,-0.10938519239425659,c12c3c(C(NC(C)=O)CCc2cc(c(c1OC)OC)OC)cc(=O)c(cc3)OC
89,1.0,5 (288),0.20171082019805908,-0.33530178666114807,C1CCN(CC1)Cc1cc(OCCCO)ccc1
90,1.0,2 (365),-0.3457517921924591,0.1478007435798645,Cc1ncsc1CCCl
91,1.0,1 (491),-0.4375491738319397,-0.24258729815483093,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(c1)C(C)=O
92,1.0,4 (413),0.15488648414611816,-0.20353183150291443,ClCC(F)(F)F
93,1.0,3 (482),0.08438098430633545,0.0493701696395874,CN1C(=O)c2c(cccc2Cl)n2cnc(c2C1)c1noc(n1)C(C)C
94,1.0,4 (413),0.29559141397476196,0.04282122850418091,CO[C@]1(NC(=O)Cc2sccc2)[C@H]3SCC(=C(N3C1=O)C(O)=O)COC(N)=O
95,1.0,5 (288),0.25646471977233887,-0.376240611076355,NC(CC=C)c1ccccc1c2noc3c2cccc3
96,1.0,3 (482),-0.04341652989387512,0.12250441312789917,OC1C(N2CCC1)=NC(C)=C(CCN3CCC(CC3)c4c5ccc(F)cc5on4)C2=O
97,1.0,4 (413),0.07677596807479858,-0.19239914417266846,CC(=O)Nc1ccc(O)cc1
98,0.0,4 (413),0.03557103872299194,-0.1762196123600006,CC(=O)Oc1ccccc1C(O)=O
99,0.0,5 (288),0.11658477783203125,-0.4338943362236023,O=C1N=CN=C2NNC=C12
100,0.0,2 (365),-0.2543841600418091,-0.03392744064331055,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O
101,0.0,5 (288),0.14078426361083984,-0.4369659721851349,CN1C(=O)N(C)c2nc[nH]c2C1=O.CN3C(=O)N(C)c4nc[nH]c4C3=O.NCCN
102,0.0,4 (413),0.05717873573303223,-0.04238981008529663,CCCCc1oc2ccccc2c1C(=O)c3cc(I)c(OCCN(CC)CC)c(I)c3
103,0.0,4 (413),0.32142311334609985,-0.04287645220756531,O.O.O.CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(O)=O
104,0.0,4 (413),0.3097756505012512,-0.04978415369987488,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(O)=O
105,0.0,3 (482),0.2921038866043091,0.262343168258667,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
106,1.0,2 (365),-0.2408544421195984,0.05689364671707153,OC(=O)CCC(O)=O.FC(F)(F)c1ccc2Sc3ccccc3N(CCCN4CCN(CCC5OCCCO5)CC4)c2c1
107,1.0,1 (491),-0.04128766059875488,-0.4114573299884796,OC1N=C(c2ccccc2)c3cc(Cl)ccc3NC1=O
108,1.0,3 (482),-0.09280958771705627,0.19630378484725952,O=C1Nc2ccccc2N1C3CCN(CCOc4ccccc4)CC3
109,1.0,3 (482),0.10925602912902832,0.3130354881286621,COc1ccc2C[C@H]3N(C)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O
110,1.0,3 (482),0.10825765132904053,0.3019692897796631,CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@]2(O)CCC4=O)c35
111,1.0,2 (365),-0.28348231315612793,0.09937947988510132,CN1CCCC(C1)CN2c3ccccc3Sc4ccccc24
112,1.0,5 (288),0.3124467134475708,-0.4361298680305481,NC1=NC(=O)C(O1)c2ccccc2
113,1.0,3 (482),0.07650285959243774,0.23435717821121216,C[C@@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CC=C(C)C
114,1.0,1 (491),-0.34282028675079346,-0.2897926867008209,CCc1cc(ccn1)C(N)=S
115,0.0,1 (491),-0.40033742785453796,-0.14081287384033203,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3C(COC3=O)[C@H](O[C@@H]4O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]4O)c6cc7OCOc7cc26
116,1.0,4 (413),0.08026570081710815,-0.26221776008605957,NC(N)=Nc1scc(CSCCC(N)=N[S](N)(=O)=O)n1
117,1.0,4 (413),0.309226393699646,-0.20777368545532227,OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F
118,1.0,4 (413),0.130562424659729,-0.07052132487297058,[Na+].[Na+].[Na+].[O-]C(=O)[P]([O-])([O-])=O
119,1.0,4 (413),0.13762861490249634,-0.1393054723739624,NCC1(CCCCC1)CC(O)=O
120,0.0,4 (413),0.28518539667129517,-0.07421094179153442,[Na+].CCOc1ccc2ccccc2c1C(=O)N[C@H]3[C@H]4SC(C)(C)[C@@H](N4C3=O)C([O-])=O
121,0.0,4 (413),0.02411562204360962,-0.19433185458183289,CCN1C=C(C(O)=O)C(=O)c2ccc(C)nc12
122,0.0,4 (413),0.3925468325614929,0.022186577320098877,Cc1c(O)cccc1C(=O)N[C@@H](CSc2ccccc2)[C@H](O)CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C
123,0.0,3 (482),0.09377491474151611,0.14396893978118896,COc1ccc(CCN2CCC(CC2)Nc3nc4ccccc4n3Cc5ccc(F)cc5)cc1
124,0.0,3 (482),-0.11142948269844055,0.10531395673751831,CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3
125,0.0,4 (413),0.3971531391143799,-0.0370924174785614,[Cl-].CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)ccc(Cl)c4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O.[H+]
126,0.0,3 (482),0.07355070114135742,0.4337536692619324,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
127,0.0,4 (413),0.3119891881942749,-0.03586935997009277,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(O)=O)c3ccccc3)C(=O)N2[C@H]1C(O)=O
128,0.0,5 (288),0.3638688921928406,-0.32502347230911255,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(O)=O
129,0.0,1 (491),-0.4341685175895691,-0.24834448099136353,CC(C)(C)NCC(O)COc1cccc2NC(=O)CCc12
130,0.0,4 (413),0.37306904792785645,0.04946023225784302,[Na+].Cc1sc(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)Cn4cnnn4)C3=O)C([O-])=O)nn1
131,0.0,4 (413),0.3095102906227112,0.04535233974456787,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)CSc3ccncc3)C2=O)C(O)=O
132,0.0,5 (288),0.3789932131767273,-0.32638058066368103,OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl
133,1.0,3 (482),0.019205152988433838,0.2618946433067322,CCCN1C[C@H](CSC)C[C@H]2[C@H]1Cc3c[nH]c4cccc2c34
134,1.0,1 (491),-0.33188921213150024,-0.09449633955955505,CN1CCN(CC1)C2=Nc3ccccc3Cc4ccccc24
135,1.0,2 (365),-0.2940865159034729,0.06786853075027466,OCCN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1
136,1.0,3 (482),0.07321673631668091,0.15887600183486938,CCOC(=O)C1(CCN(C)CC1)c2ccccc2
137,1.0,1 (491),-0.12076225876808167,-0.28535231947898865,C1CCN(CC1)C2(CCCCC2)c3ccccc3
138,1.0,4 (413),0.2745979428291321,-0.15415844321250916,NNCCc1ccccc1.O[S](O)(=O)=O
139,1.0,1 (491),-0.17902925610542297,-0.30134445428848267,CCC1(C(=O)NC(=O)NC1=O)c2ccccc2
140,1.0,4 (413),0.2623593807220459,-0.11647933721542358,NC(=O)OCCCc1ccccc1
141,1.0,3 (482),0.1534947156906128,0.20933228731155396,CNC(=O)Oc1ccc2N(C)[C@H]3N(C)CC[C@@]3(C)c2c1
142,0.0,5 (288),0.3492661714553833,-0.3014177083969116,NCC(O)c1ccc(O)c(O)c1
143,0.0,4 (413),0.078097403049469,-0.06774324178695679,COc1ccc2nc([nH]c2c1)[S](=O)Cc3ncc(C)c(OC)c3C
144,0.0,4 (413),0.258869469165802,-0.0765390694141388,Cc1onc(c2ccccc2)c1C(=O)N[C@H]3[C@H]4SC(C)(C)[C@@H](N4C3=O)C(O)=O
145,1.0,2 (365),-0.18341436982154846,0.3058772683143616,OC[C@H]1O[C@H](C[C@@H]1O)n2cnc3[C@H](O)CN=CNc23
146,0.0,4 (413),0.2872120141983032,-0.07781311869621277,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C([O-])=O
147,0.0,4 (413),0.11076086759567261,0.01348334550857544,OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)[N+]([O-])=O
148,0.0,5 (288),0.47384893894195557,-0.25720417499542236,N[S](=O)(=O)c1cc2c(NC=N[S]2(=O)=O)cc1Cl
149,0.0,1 (491),-0.4017027020454407,-0.19873645901679993,CCCNC(=O)N[S](=O)(=O)c1ccc(Cl)cc1
150,0.0,4 (413),0.3892488479614258,-0.04749178886413574,CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)ccc(Cl)c4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O
151,0.0,5 (288),0.4658313989639282,-0.2649443745613098,N[S](=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23
152,0.0,1 (491),-0.33571138978004456,-0.19199475646018982,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
153,0.0,1 (491),-0.33412790298461914,-0.18657860159873962,CC(C)(Oc1ccc(Cl)cc1)C(O)=O
154,0.0,3 (482),-0.08132755756378174,0.12441641092300415,Clc1ccccc1C(n2ccnc2)(c3ccccc3)c4ccccc4
155,0.0,3 (482),0.27148234844207764,0.2884253263473511,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO
156,0.0,3 (482),0.28224658966064453,0.27559536695480347,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)CC(=O)[C@H]23
157,1.0,2 (365),-0.24468901753425598,0.08984875679016113,OCC[C@@H]1CCN(CC\C=C2/c3ccc(F)cc3Sc4ccc(cc24)C(F)(F)F)CC1
158,1.0,3 (482),-0.09028491377830505,0.19586843252182007,Fc1ccc(cc1)C(CCCN2CCC(CC2)N3C(=O)Nc4ccccc34)c5ccc(F)cc5
159,1.0,2 (365),-0.24777710437774658,0.11197113990783691,OCCN1CCN(CC\C=C/2c3ccccc3COc4ccc(Cl)cc24)CC1
160,1.0,3 (482),-0.041071683168411255,0.02712571620941162,NC(=O)C1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)N3CCCCC3
161,1.0,1 (491),-0.019931882619857788,-0.32065173983573914,Clc1ccc2N(CC3CC3)C(=O)CN=C(c4ccccc4)c2c1
162,1.0,3 (482),0.3332744240760803,0.23210835456848145,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
163,1.0,1 (491),-0.1896502673625946,-0.29956430196762085,CCC1(C(=O)NCNC1=O)c2ccccc2
164,1.0,4 (413),0.060152530670166016,-0.04469618201255798,CCN(CC)CCOC(=O)c1ccc(N)cc1
165,1.0,3 (482),0.0024892091751098633,-0.009422749280929565,OC(CCN1CCCC1)(C2CCCCC2)c3ccccc3
166,1.0,2 (365),-0.1486588418483734,-0.10985562205314636,CN(C)CCCN1c2ccccc2Sc3ccccc13
167,1.0,1 (491),-0.4229114055633545,-0.25970351696014404,CC(C)NCC(O)COc1cccc2[nH]ccc12
168,1.0,5 (288),0.4517399072647095,-0.16861578822135925,CO[C@@H]([C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]6C[C@@H](O[C@H]7C[C@@H](O[C@H]8C[C@](C)(O)[C@H](O)[C@@H](C)O8)[C@H](O)[C@@H](C)O7)[C@H](O)[C@@H](C)O6)C(=O)[C@@H](O)[C@@H](C)O
169,0.0,3 (482),0.2103574275970459,0.3491327166557312,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(O)=O)[C@@H]12
170,1.0,1 (491),-0.23296058177947998,-0.1437150537967682,O=C1CN(CC2N1CCc3ccccc23)C(=O)C4CCCCC4
171,1.0,2 (365),-0.027802765369415283,-0.1037079393863678,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
172,0.0,2 (365),-0.02510032057762146,-0.107180655002594,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC
173,0.0,4 (413),0.16050708293914795,-0.03953847289085388,NC(CO)(CO)CO
174,1.0,4 (413),0.021047532558441162,-0.20597651600837708,NC1[C@H]2CN(C[C@@H]12)c3nc4N(C=C(C(O)=O)C(=O)c4cc3F)c5ccc(F)cc5F
175,1.0,4 (413),0.131108820438385,-0.067172110080719,NC(N)=O
176,0.0,1 (491),-0.3970687985420227,-0.34209513664245605,O=C1Oc2ccccc2C=C1
177,0.0,5 (288),0.4683692455291748,-0.31669819355010986,Nc1ccc(cc1)[S](=O)(=O)c2ccc(N)cc2
178,0.0,3 (482),0.3530694842338562,0.23261100053787231,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@H]3[C@H](CC(=O)[C@]12C)[C@@]4(C)CCC(=O)C[C@H]4CC3=O
179,0.0,1 (491),-0.39993762969970703,-0.33050820231437683,OC1=C(CC2=C(O)Oc3ccccc3C2=O)C(=O)c4ccccc4O1
180,0.0,1 (491),-0.3717346787452698,-0.18967068195343018,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2
181,0.0,4 (413),0.08514249324798584,-0.19793039560317993,CC\C(c1ccc(O)cc1)=C(\CC)c2ccc(O)cc2
182,0.0,3 (482),0.29804742336273193,0.27004045248031616,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@@H](O[C@@H]2C)O[C@H]3[C@@H](O)C[C@@H](O[C@@H]3C)O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]7(C)[C@@H](CC[C@]67O)C8=CC(=O)OC8)C4
